LSID,Sample Type,Project,Destination,UKB Dispatch Date,Child Sample Type,Extraction Method,Child LSID,Child Volume,Child Concentration,RIN,Average Fragment Size,OD Ratio,QC Status,Returned to UKB,Child Sample Destroyed
1023506984,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023507001,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023506368,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023506409,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023506419,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023506424,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023506430,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023506434,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023506435,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023506441,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023265697,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023265725,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023265745,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023265746,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023265750,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023265756,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023265765,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023265776,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023504064,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023504066,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023504079,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023504087,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023504091,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023504099,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023504102,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1023504108,RNA blood,Transcriptomics Pilot,Southampton,24/10/2018,RNA,QIAsymphony PAXgene Blood RNA Kit,,,,,,,,,
1027563131,EDTA Plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1027563222,EDTA Plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1027563245,EDTA Plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1027563274,EDTA Plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1027563510,EDTA Plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1027559869,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027559922,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027559923,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027559924,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027559939,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027561730,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027561738,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027561739,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027561758,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1027561849,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022099917,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022100219,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022100244,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022099878,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022100210,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022096889,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022096890,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022096908,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022096941,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022096950,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022100036,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022099965,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022099984,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022100001,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1022100005,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1023498063,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1023498100,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1023498102,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1023498059,EDTA Plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1023498094,EDTA Plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1023498786,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1023498805,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1023498825,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1023498833,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1023498868,EDTA Plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1022098900,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022098917,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022098920,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022098926,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022098959,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022098988,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1022099572,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1022099641,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1022099598,EDTA Plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1022099621,EDTA Plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1023496971,streck_plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023496986,streck_plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023497040,streck_plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023496968,EDTA Plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023497049,EDTA Plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023497233,streck_plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023497234,streck_plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023497202,streck_plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023497216,streck_plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1023497224,streck_plasma,ctDNA Pilot Phase 2,Agilent,14/01/2019,ctDNA,,,,,,,,,,
1022096738,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022096798,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022099499,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022099527,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022099549,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1022099526,streck_plasma,ctDNA Pilot Phase 2,Guardant,29/04/2019,ctDNA,,,,,,,,,,
1022099533,streck_plasma,ctDNA Pilot Phase 2,Guardant,29/04/2019,ctDNA,,,,,,,,,,
1023497110,streck_plasma,ctDNA Pilot Phase 2,Guardant,29/04/2019,ctDNA,,,,,,,,,,
1022096803,EDTA Plasma,ctDNA Pilot Phase 2,Guardant,29/04/2019,ctDNA,,,,,,,,,,
1022096831,EDTA Plasma,ctDNA Pilot Phase 2,Guardant,29/04/2019,ctDNA,,,,,,,,,,
1026006967,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1026007019,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1026007157,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1026008316,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1026008328,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1026006970,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026008322,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026008323,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026006983,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026008314,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026007068,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026008348,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026008387,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026006980,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026007268,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026006975,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026007082,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026007101,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026008306,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026007006,EDTA Plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),Not sent ,ctDNA,,,,,,,,,,
1026006989,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026007123,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026007288,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026007305,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026007312,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1025429324,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025429330,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025429397,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025427951,EDTA Plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025429321,EDTA Plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025429335,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1025429381,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1025429406,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1025429380,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1025429386,EDTA Plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1025427943,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1025429519,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1025429597,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1025428012,EDTA Plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1025428052,EDTA Plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1023494983,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1023495054,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1023495127,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1023495065,EDTA Plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025429705,EDTA Plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025427872,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1025427897,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1025428218,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1025428175,EDTA Plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026008449,EDTA Plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1025428192,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025428216,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025428240,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025428247,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025428190,EDTA Plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025428180,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1025428234,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1025428242,streck_plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1025428167,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1026008405,EDTA Plasma,ctDNA Pilot Phase 2,Inivata,11/01/2019,ctDNA,,,,,,,,,,
1023499170,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1023499238,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025427947,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025428171,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1023498999,EDTA Plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1023498963,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1023498987,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026008557,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026008600,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026008628,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1025428096,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1026008674,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1026008688,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025428130,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025429544,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1025428070,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1025428107,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1025428113,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1026008666,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1026008774,streck_plasma,ctDNA Pilot Phase 2,Thermofisher,07/05/2019,ctDNA,,,,,,,,,,
1026008611,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026008626,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026008676,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026008706,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026008725,streck_plasma,ctDNA Pilot Phase 2,Foundation Medicine (Roche Products),01/07/2019,ctDNA,,,,,,,,,,
1026002448,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002488,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002489,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002498,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002513,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002490,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026002499,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026002522,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026002525,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026002534,streck_plasma,ctDNA Pilot Phase 2,Personal Genome Diagnostics,08/07/2019,ctDNA,,,,,,,,,,
1026002493,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002505,EDTA Plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002514,EDTA Plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002537,EDTA Plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002515,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026000723,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000750,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000768,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000780,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000815,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000764,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1026000770,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1026000777,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1026000782,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1026000779,streck_plasma,ctDNA Pilot Phase 2,Nonacus,14/01/2019,ctDNA,,,,,,,,,,
1026000665,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1026000719,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1026000726,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1026000741,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1026000797,streck_plasma,ctDNA Pilot Phase 2,Swift Biosciences ,07/05/2019,ctDNA,,,,,,,,,,
1026000735,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002361,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002369,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002405,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002408,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026000928,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000965,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000968,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000969,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000973,streck_plasma,ctDNA Pilot Phase 2,Roche Sequencing ,01/07/2019,ctDNA,,,,,,,,,,
1026000899,streck_plasma,ctDNA Pilot Phase 2,Illumina,08/07/2019,ctDNA,,,,,,,,,,
1026000902,streck_plasma,ctDNA Pilot Phase 2,Illumina,08/07/2019,ctDNA,,,,,,,,,,
1026000986,streck_plasma,ctDNA Pilot Phase 2,Illumina,08/07/2019,ctDNA,,,,,,,,,,
1026000993,streck_plasma,ctDNA Pilot Phase 2,Illumina,08/07/2019,ctDNA,,,,,,,,,,
1026001007,streck_plasma,ctDNA Pilot Phase 2,Illumina,08/07/2019,ctDNA,,,,,,,,,,
1026001998,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026001999,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002015,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026002023,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
1026001983,streck_plasma,ctDNA Pilot Phase 2,Qiagen,14/01/2019,ctDNA,,,,,,,,,,
